402;ADVENTUROUS;দুঃসাহসিক;Duḥsāhasika;["UNADVENTUROUS"]
403;ACUMINATED;দীর্ঘাগ্র;Dīrghāgra;null
404;ADDICTIVE;আসক্তি;Āsakti;null
405;ADHESIVENESS;চিট;Ciṭa;null
406;AFFILIATIONS;এমন;Ēmana;null
407;AERODYNAMICIST;বায়ুগতিবিদ্যায়;Bāẏugatibidyāẏa;null
408;AESTHETIC;নান্দনিক;Nāndanika;null
409;AFFECTATIONS;ভান;Bhāna;null
410;AIRSPACES;আকাশসীমা;Ākāśasīmā;null
411;ALAND;এল্যান্ড;Ēlyānḍa;null
412;AIMLESSLY;অকারণে;Akāraṇē;null
413;AILING;রোগী;Rōgī;["WELL"]
414;AIRFARES;বিমান ভাড়া;Bimāna bhāṛā;null
415;AIRILY;উড়া উড়া;Uṛā uṛā;null
416;AIRLINES;এয়ারলাইনস;Ēẏāralā'inasa;null
417;AFFABILITY;অমায়িকতা;Amāẏikatā;null
418;AFFECTIONATE;অনুরক্ত;Anurakta;["COLD"]
419;AGGRAVATES;প্রকোপ বৃদ্ধি করা;null;["BETTER"]
420;ALACRITIES;সজীবতা;Sajībatā;null
421;ABASHING;অপ্রতিভ করা;null;null
422;ABBS;পড়েন;Paṛēna;null
423;ABASEMENTS;হীনতা;null;null
424;ABLY;দক্ষতার সহিত;Dakṣatāra sahita;null
425;ABORTED;বন্ধ্যা - করা;Bandhyā - karā;null
426;ABRASION;ঘর্ষণ;Gharṣaṇa;null
427;ABUNDANTLY;প্রচুর পরিমাণে;Pracura parimāṇē;null
428;ACCLIMATISE;গার্দিওলার;Gārdi'ōlāra;null
429;ACCEPTS;গ্রহণ;Grahaṇa;["REFUSE","REJECT"]
430;ACCLIMATIZATION;অভিযোজন;Abhiyōjana;null
431;ACCOUNT;হিসাব;Hisāba;null
432;ADDENDUM;সংযোজন;Sanyōjana;null
433;ADJOURNMENTS;বিনম্র;Binamra;null
434;ADROIT;দক্ষ;Dakṣa;["MALADROIT"]
435;AEROLITE;উল্কা;Ulkā;null
436;AERONAUT;বিমানচালক;Bimānacālaka;null
437;AFFINITIES;সম্বন্ধ;Sambandha;null
438;AFFERENT;অন্তর্বাহ;Antarbāha;["EFFERENT"]
439;AFFLICTED;নিপীড়িত;Nipīṛita;null
440;AESTHETICAL;কান্তিবিদ্যাসম্বন্ধীয়;Kāntibidyāsambandhīẏa;null
441;AERUGO;লোকসান;Lōkasāna;null
442;AFFORDED;সমর্থ হত্তয়া;null;null
443;ALAE;এর উইংস;Ēra u'insa;null
444;AID;সাহায্য;Sāhāyya;["THWART"]
445;AIRMANSHIP;বিমান - চালক;Bimāna - cālaka;null
446;AIDING;প্রতিপোষক;Pratipōṣaka;null
447;AIRTIME;এয়ারটাইম;Ēẏāraṭā'ima;null
448;AIRTIGHT;বায়ুরোধী;Bāẏurōdhī;null
449;AIRSHIPS;খপোত;null;null
450;AFFIANCED;বাগ্দত্ত;Bāgdatta;null
451;AGRONOMIST;কৃষিবিদ্;Kr̥ṣibid;null
452;AHOY;হোই;Hō'i;null
453;AIRFIELDS;বিমানপোতের উড়ডয়নের ত্ত অবতরণের স্থান;null;null
454;AGIO;টাকা ভাঙ্গান;Ṭākā bhāṅgāna;null
455;AGREE;রাজি;Rāji;["DISAGREE"]
456;AIRWAY;বিমান - চলাচলের পথ;Bimāna - calācalēra patha;null
457;AFLAME;দীপ্ত;Dīpta;null
458;AFFRONTED;অপমানিত;Apamānita;null
459;ALEXANDER;আলেকজান্ডার;Ālēkajānḍāra;null
460;ABANDONEE;যে বিমাপ্রতিষ্ঠান ধ্বংসপ্রাপ্ত জাহাজাদি উক্ষারের ভার গ্রহণ করে;Yē bimāpratiṣṭhāna dhbansaprāpta jāhājādi ukṣārēra bhāra grahaṇa karē;null
461;ABEAM;জাহাজের দৈর্ঘ্যের সমকোণে;Jāhājēra dairghyēra samakōṇē;null
462;ABSCISSAS;ভুজ;Bhuja;null
463;ACADEMIA;একাডেমিয়া;Ēkāḍēmiẏā;null
464;ACCESSARIES;অতিরিক্ত বস্তু;null;null
465;ACCOMPANIST;সঙ্গতবাদক;Saṅgatabādaka;null
466;ACCORDINGLY;তদনুসারে;Tadanusārē;["INAPPROPRIATELY"]
467;ACCRETIONS;পুষ্টি;Puṣṭi;null
468;ACCUSER;ফরিয়াদী;Phariẏādī;null
469;ACETIFY;সির্কাম্লে পরিণত করা;Sirkāmlē pariṇata karā;["SWEETEN"]
470;ACIDS;অ্যাসিড;Ayāsiḍa;null
471;ACQUITS;বেকসুর খালাস দেত্তয়া;null;["CONVICT"]
472;ACQUITTED;খালাসী;Khālāsī;null
473;ADMITTING;মানা;Mānā;null
474;ACULEI;যাও মৌমাছি কাঁটা ফোটা;Yā'ō maumāchi kām̐ṭā phōṭā;null
475;ADHESION;আনুগত্য;Ānugatya;["SEPARATION"]
476;ADJACENT;সন্নিহিত;Sannihita;["DISTANT"]
477;ADJUDGES;বিচারপূর্বক স্থির করা;null;null
478;ADAGES;প্রবাদবাক্য;null;null
479;AFFECTINGLY;করুণভাবে;Karuṇabhābē;null
480;AFFLUX;প্রবাহ;Prabāha;null
481;AFFECT;অনুভূতি;Anubhūti;null
482;AFFINITY;সম্বন্ধ;Sambandha;["CONSANGUINITY"]
483;ALARMISTS;এক্ষেত্রে;Ēkṣētrē;null
484;AIRCRAFTMAN;বিমান - সৈনিক;Bimāna - sainika;null
485;AI;এআই;Ē'ā'i;null
486;AGRONOMICS;কৃষি - বিজ্ঞান;Kr̥ṣi - bijñāna;null
487;AJAR;আধখোলা;Ādhakhōlā;null
488;AIRCRAFTMEN;বিমান-সৈনিক;null;null
489;ALBINISM;রেসিজমের অন্ধ আবেগের;Rēsijamēra andha ābēgēra;null
490;ALASTOR;অ্যালাস্টর;Ayālāsṭara;null
491;AFFLUXES;প্রবাহ;Prabāha;null
492;AGGRO;মারপিট;Mārapiṭa;null
493;AIRBRUSHING;এয়ারব্রাশিং;Ēẏārabrāśiṁ;null
494;ALARY;মঞ্জুর;Mañjura;null
495;AFFIRMATIVE;সম্মতিসূচক;Sam'matisūcaka;["NEGATIVE"]
496;AFFLUENT;সমৃদ্ধিশালী;Samr̥d'dhiśālī;["DISTRIBUTARY"]
497;AFTERGROWTHS;পরবর্তীকালীন বৃদ্ধি;null;null
498;ABORIGINAL;আদিবাসী;Ādibāsī;["NONNATIVE"]
499;ABSTRACTED;আনমনা;Ānamanā;["ALERT"]
500;ACCIDENT;দুর্ঘটনা;Durghaṭanā;null
501;ACCOMPANIES;সাথে;Sāthē;null
502;ACCLAIMED;প্রশংসিত;Praśansita;["BOO"]
503;ACERBATED;তিক্ত করা;Tikta karā;null
504;ACERBATING;তিক্ত করা;Tikta karā;null
505;ACQUIRE;অর্জন করা;Arjana karā;["LOSE"]
506;ACLINIC;অনুভূমিক;Anubhūmika;null
507;ACRIMONIOUS;বদমেজাজি;Badamējāji;["HARMONIOUS"]
508;ACRIDITIES;ধার;Dhāra;null
509;ACROBAT;মল্ল;Malla;null
510;ACTINISM;বিকারক ধর্ম;Bikāraka dharma;null
511;ACTED;অভিনীত;Abhinīta;["REFRAIN"]
512;ADENOVIRUS;এডিনো;Ēḍinō;null
513;ADVENT;আবির্ভাব;Ābirbhāba;["DEPARTURE"]
514;AILMENT;রোগ;Rōga;null
515;ALACRITY;তত্পরতা;Tatparatā;["SLUGGISHNESS"]
516;AIRMAN;বৈমানিক;Baimānika;null
517;AIDER;সহায়;Sahāẏa;null
518;AIRCRAFTSMEN;বিমান-সৈনিক;null;null
519;AGROUND;মাটিতে;Māṭitē;["AFLOAT","SUNKEN"]
520;AISLE;করিডোর;Kariḍōra;null
521;AGONISE;পীড়ন করা;Pīṛana karā;null
522;AERONAUTICS;বিমানচালনাবিদ্যা;Bimānacālanābidyā;null
523;AGNOSTIC;অজ্ঞানবাদী;Ajñānabādī;["GNOSTIC"]
524;AGORAPHOBIAS;শূন্য দেশের ভয়ের ব্যাধি;null;null
525;AGRICULTURALLY;কৃষিতে;Kr̥ṣitē;null
526;ALIENATIONS;বিচ্ছিন্নতাবোধ;null;null
527;ALIMENTATIONS;খাদ্যসরবরাহ;null;null
528;AGGRAVATIONS;অবনতি;Abanati;null
529;ALCOHOLISATION;বিদূরণ;Bidūraṇa;null
530;ABDUCT;অপহরণ করা;Apaharaṇa karā;null
531;ABSENTEE;অনুপস্থিত ব্যক্তি;Anupasthita byakti;null
532;ABSINTHES;বৃক্ষবিশেষ;Br̥kṣabiśēṣa;null
533;ABSENTEEISMS;কর্মক্ষেত্রাদিতে অনুপসি্থত থাকার অভ্যাস;null;null
534;ACCOMPLISHED;সম্পন্ন;Sampanna;null
535;ACCOUCHEUSE;ধাই;Dhā'i;null
536;ABASES;হীন করা;Hīna karā;null
537;ACHED;দীর্ঘস্থায়ী বেদনা ভোগ করা;null;null
538;ACE;টেক্কা;Ṭēkkā;["LOUSY"]
539;ACID;অ্যাসিড;Ayāsiḍa;["SWEET"]
540;ACRYLAMIDE;বিকালে জুডিশিয়াল ম্যাজিস্ট্রেট;Bikālē juḍiśiẏāla myājisṭrēṭa;null
541;ACRID;কটু;Kaṭu;null
542;ACTINGS;অভিনয়;Abhinaẏa;null
543;ACROPOLISES;গ্রীসের নগরদুর্গ;Grīsēra nagaradurga;null
544;ACTING;অভিনয়;Abhinaẏa;["PERMANENT"]
545;ACREAGE;মোট খেতের পরিমাণ;Mōṭa khētēra parimāṇa;null
546;ACTION;কর্ম;Karma;["INACTION","INACTIVENESS","INACTIVITY"]
547;ADORED;ঋত;R̥ta;null
548;ADULATES;হীনভাবে প্রশংসা করা;Hīnabhābē praśansā karā;null
549;ADJURE;সনির্বন্ধ অনুরোধ করা;Sanirbandha anurōdha karā;null
550;ADAPT;খাপ খাওয়ানো;Khāpa khā'ōẏānō;["LEAVE"]
551;ADAPTERS;অ্যাডাপ্টার;Ayāḍāpṭāra;null
552;AFFECTIVITY;আক্রান্ত না;Ākrānta nā;null
553;AFFORDING;সমর্থ হত্তয়া;null;null
554;AGRONOMY;কৃষি - বিদ্যা;Kr̥ṣi - bidyā;null
555;ALB;গির্জার কাপড়;Girjāra kāpaṛa;null
556;AEROSHELL;কবচ;Kabaca;null
557;AFFECTATION;ভান;Bhāna;null
558;AFFORDABILITY;ক্রয়ক্ষমতা;Kraẏakṣamatā;null
559;AEROLOGICAL;বায়বীয়;Bāẏabīẏa;null
560;AFFLICTIONS;ব্যাধি;Byādhi;null
561;AIGUILLES;শিখর;Śikhara;null
562;AIT;দ্বীপ;Dbīpa;null
563;ALBINOS;অস্বাভাবিকরকম শ্বেতচর্ম ব্যক্তি;null;null
564;AGO;আগে;Āgē;["AHEAD"]
565;AGILITY;দ্রুততা;Drutatā;null
566;AFFIANCES;বাগ্দান করা;Bāgdāna karā;null
567;AIRWAYS;এয়ারওয়েজ;Ēẏāra'ōẏēja;null
568;AFFIXED;নিবদ্ধ;Nibad'dha;null
569;ALERTING;সতর্ক;Satarka;null
570;ALGA;শৈবাল;Śaibāla;null
571;ABERRANCY;বিচ্যুতির অবস্থা;Bicyutira abasthā;null
572;ABOMINABLE;জঘন্য;Jaghan'ya;null
573;ABORIGINES;আদিবাসী;Ādibāsī;null
574;ABSTRACTIVE;বিমূর্ত হত্তয়া;Bimūrta hattaẏā;null
575;ACCOMPLICE;যোগদানকারী;Yōgadānakārī;null
576;ACCOSTS;টেবিল ও চেয়ার রয়েছে;Ṭēbila ō cēẏāra raẏēchē;null
577;ACCLIMATION;আবহাত্তয়ায় অভ্যস্তকরণ;Ābahāttaẏāẏa abhyastakaraṇa;null
578;ACCRUALS;সেনাবাহিনী না;Sēnābāhinī nā;null
579;ACQUIRES;অর্জন করা;Arjana karā;["LOSE"]
580;ACROBATS;দড়াবাজিকর;Daṛābājikara;null
581;ACROSTICS;ছন্দোবন্ধ ধাঁধাবিশেষ;null;null
582;ACTINIDES;অ্যাকটিনাইডস;Ayākaṭinā'iḍasa;null
583;ADVENTURESOME;বিপজ্জনক;Bipajjanaka;["UNADVENTUROUS"]
584;ADOPTER;গ্রহণকারী;Grahaṇakārī;null
585;ADVISEDLY;বিজ্ঞাপন অনুযায়ী;Bijñāpana anuyāẏī;["ACCIDENTALLY","UNINTENTIONALLY"]
586;AEROPLANE;বিমান;Bimāna;null
587;AEROFOIL;বিমানের পাখা;Bimānēra pākhā;null
588;AFFAIRS;বিষয়;Biṣaẏa;null
589;AIRLIFTS;বিমানপোতে বহন;Bimānapōtē bahana;null
590;AILED;কষ্ট দেত্তয়া;Kaṣṭa dēttaẏā;null
591;AIRLIFT;বিমানপোতে বহন;Bimānapōtē bahana;null
592;AGUE;কম্পজ্বর;Kampajbara;null
593;AFFIRM;সত্যতা সমর্থন করা;Satyatā samarthana karā;["NEGATE"]
594;ALATES;বেল্লা থেকে;Bēllā thēkē;null
595;AGITATIONAL;কীভাবে নোবেল;Kībhābē nōbēla;null
596;AGONY;প্রবল দ্বন্দ্ব;Prabala dbandba;["ECSTASY"]
597;AEROGEL;airgel;Airgel;null
598;AGGREGATIVE;সমষ্টি - সংক্রান্ত;Samaṣṭi - saṅkrānta;null
599;AGGLOMERATING;পিণ্ডীভূত করা;null;null
600;AGGRESS;পাব্লিসিটি;Pāblisiṭi;null
601;ADJUNCT;উপরি;Upari;null
602;ADMONISHED;সতর্ক করা;Satarka karā;null
603;ABATEMENT;উপশম;Upaśama;null
604;AB;এবি;Ēbi;null
605;ABOMINATED;ঘৃণায় পরিহার করা;Ghr̥ṇāẏa parihāra karā;null
606;ABIDES;মানছে;Mānachē;null
607;ABORTIVE;ব্যর্থ;Byartha;["SUCCESSFUL"]
608;ABIDINGLY;স্থায়িভাবে;Sthāẏibhābē;null
609;ABSENTS;বারবার ডায়েরি;Bārabāra ḍāẏēri;["PRESENT"]
610;ABSTENTIONS;নিবৃত্তি;Nibr̥tti;null
611;ABSTINENCE;পরিহার;Parihāra;["INDULGENCE"]
612;ABSORB;শুষে নেওয়া;Śuṣē nē'ōẏā;["EMIT"]
613;ABUNDANCES;প্রাচুর্য;Prācurya;["SCARCITY"]
614;ACADEMIC;একাডেমিক;Ēkāḍēmika;["PRACTICAL"]
615;ACCENTUAL;স্বসঙ্ঘাতানুযায়ী;Sbasaṅghātānuyāẏī;["QUANTITATIVE","SYLLABIC"]
616;ACCLIMATIZES;নূতন জলবায়ু সহ্য করিতে অভ্যস্ত করান;Nūtana jalabāẏu sahya karitē abhyasta karāna;null
617;ACCOMPANY;সহগমন করা;Sahagamana karā;null
618;ACCUSTOMING;অভ্যস্ত করা;Abhyasta karā;null
619;ACMES;চূড়া;Cūṛā;null
620;ACROSTIC;চিত্র করা;Citra karā;null
621;ACTINIC;বিকারক;Bikāraka;null
622;ACTIVIST;সক্রিয় কর্মী;Sakriẏa karmī;["CONSERVATIVE"]
623;ADAPTATION;অভিযোজন;Abhiyōjana;null
624;ADDRESSED;উদ্দেশ্য;Uddēśya;null
625;ADENOSINE;এডিনসিন;Ēḍinasina;null
626;ACTUALITES;Actualités;Actualités;null
627;ADDRESSERS;আহ্বায়ক;Āhbāẏaka;null
628;ADVERTISERS;খবর Netlog ওপর বিজ্ঞাপণদাতা;Khabara Netlog ōpara bijñāpaṇadātā;null
629;AEON;যুগযুগান্ত;Yugayugānta;null
630;AEROLITHS;উল্কা;Ulkā;null
631;AEROSOL;এরোসল;Ērōsala;null
632;AESTHETICIAN;esthetician;Esthetician;null
633;AFFECTING;প্রভাবিত;Prabhābita;null
634;AERONAUTS;বিমানচালক;Bimānacālaka;null
635;ALABASTER;তৈলস্ফটিক;Tailasphaṭika;null
636;AGRONOMISTS;কৃষিবিদ্;Kr̥ṣibid;null
637;AHA;অই;A'i;null
638;AIRPROOF;সমাপ্তি;Samāpti;null
639;AIRLESS;বায়ুশূন্য;Bāẏuśūn'ya;["AIRY"]
640;ALANINE;ক্ষারযুক্ত;Kṣārayukta;null
641;AIRPLANES;এ্যারোপ্লেনের;Ēyārōplēnēra;null
642;ALBS;গির্জার কাপড়;Girjāra kāpaṛa;null
643;AIRPLANE;বিমান;Bimāna;null
644;AESTHETES;কলাবিদ্যবিশারদ;Kalābidyabiśārada;null
645;AFFILIATES;অনুমোদনকারী;Anumōdanakārī;null
646;AIR;বায়ু;Bāẏu;["LAND","SEA"]
647;AGREES;সম্মত;Sam'mata;["DISAGREE"]
648;AGREEMENT;চুক্তি;Cukti;["DISAGREEMENT"]
649;AFFABLE;ভদ্র;Bhadra;null
650;AEROS;গ্রীক প্রেমদেবতা;Grīka prēmadēbatā;null
651;ALBATROSS;বৃহদাকার সামুদ্রি পক্ষিবিশেষ;Br̥hadākāra sāmudri pakṣibiśēṣa;null
652;AFFORDS;নিতে পারবেন;Nitē pārabēna;null
653;AILMENTS;আময়;null;null
654;AGIOS;টাকা ভাঙ্গানর বাবদ বাটা;null;null
655;AGREED;একমত;Ēkamata;null
656;AFRO;আফ্রো;Āphrō;null
657;AG;এজি;Ēji;null
658;ALCOVES;একান্ত স্থান;null;null
659;ALGEBRAISTS;বনফুলের;Banaphulēra;null
660;ABBESS;মঠাধ্যক্ষ;Maṭhādhyakṣa;null
661;ABDUCTING;অপহারক;Apahāraka;["ADDUCENT"]
662;ABETMENTS;বিবাদসৃষ্টির স্বভাব;null;null
663;ABORTION;গর্ভপাত;Garbhapāta;null
664;ABERRATING;বিপথগামী হত্তয়া;Bipathagāmī hattaẏā;null
665;ABOVE;উপরে;Uparē;["BELOW"]
666;ABRADES;ঘষা;Ghaṣā;null
667;ABANDONMENT;বিসর্জন;Bisarjana;null
668;ABUTMENTS;কোণার মোড়;Kōṇāra mōṛa;null
669;ABSTRUSE;দুর্বোধ্য;Durbōdhya;["SIMPLE"]
670;ACCIDENTALLY;ঘটনাক্রমে;Ghaṭanākramē;["DELIBERATELY","INTENTIONALLY"]
671;ACCLIMATES;নূতন জলবায়ু সহ্য করিতে অভ্যস্ত করান;Nūtana jalabāẏu sahya karitē abhyasta karāna;null
672;ACCORDANCES;অনুরূপতা;null;null
673;ACCOUNTANTS;হিসাবরক্ষক;Hisābarakṣaka;null
674;ACCLIVITIES;চড়াই;Caṛā'i;null
675;ACETIFIED;সির্কাম্লে পরিণত করা;Sirkāmlē pariṇata karā;null
676;ACCURATE;সঠিক;Saṭhika;["INACCURATE"]
677;ACHARYA;আচার্য;Ācārya;null
678;ACROSS;আড়াআড়ি;Āṛā'āṛi;null
679;ACQUITTALS;বেকসুর খালাস;Bēkasura khālāsa;["CONVICTION"]
680;ACRYLIC;এক্রাইলিক;Ēkrā'ilika;null
681;ADMIT;মানা;Mānā;["DENY","EXCLUDE","REJECT"]
682;ADVOCACY;ওকালতি;Ōkālati;null
683;AFFABLY;অমায়িকভাবে;Amāẏikabhābē;null
684;AFFIDAVIT;হলফনামা;Halaphanāmā;null
